Year,Average,MP_Change,MicroPlastic_Amt,Percentage_Change,plastic_zone.zone,CPC_Group_En,Name_En
2016,0.01500000000000001,9.11111111111111,364,-0.8695652173913042,71,"Fish live, fresh or chilled for human consumption",Humpback grouper
2016,11.944999999999997,4.055555555555555,182,-0.7703878129655438,71,"Fish live, fresh or chilled for human consumption","Jacks, crevalles nei"
2016,0,9.11111111111111,91,0,71,"Fish live, fresh or chilled for human consumption",Japanese seabass
2016,372.1379999999998,9.11111111111111,273,0.0038502623789258695,71,"Fish live, fresh or chilled for human consumption",John's snapper
2016,71.40699999999998,9.11111111111111,364,-0.04474796660958904,71,"Fish live, fresh or chilled for human consumption",Malabar grouper
2016,1260.2443333333326,9.11111111111111,273,0.8950947614297662,71,"Fish live, fresh or chilled for human consumption",Mangrove red snapper
2016,,-1,,0,71,"Fish live, fresh or chilled for human consumption",Marble goby
2016,2457.010769230772,8.38888888888889,1183,1.5541824512908897,71,"Fish live, fresh or chilled for human consumption",Marine fishes nei
2016,137584.99891304362,9.570707070707071,2093,0.03670379135473569,71,"Fish live, fresh or chilled for human consumption",Milkfish
2016,8100.689000000001,9.11111111111111,546,-0.28636688774980257,71,"Fish live, fresh or chilled for human consumption",Mozambique tilapia
2016,7430.309999999999,9.11111111111111,91,0.03543896321070214,71,"Fish live, fresh or chilled for human consumption",Mullets nei
2016,28623.56000000002,9.11111111111111,364,0.14877932293861576,71,"Fish live, fresh or chilled for human consumption",Nile tilapia
2016,156.8185,5.7407407407407405,182,1.1375499225320433,71,"Fish live, fresh or chilled for human consumption",Orange-spotted grouper
2016,0,0,91,0,71,"Fish live, fresh or chilled for human consumption",Percoids nei
2016,0,9.11111111111111,91,0,71,"Fish live, fresh or chilled for human consumption",Potato grouper
2016,0,0,91,0,71,"Fish live, fresh or chilled for human consumption",Scats
2016,5,9.11111111111111,91,23.999999999999996,71,"Fish live, fresh or chilled for human consumption",Sixfinger threadfin
2016,49.29285714285716,9.11111111111111,637,-0.046269935597998794,71,"Fish live, fresh or chilled for human consumption",Snappers nei
2016,72.56533333333333,9.11111111111111,546,-0.6523416664271182,71,"Fish live, fresh or chilled for human consumption",Snubnose pompano
2016,74.4,9.11111111111111,455,-0.16591928251121071,71,"Fish live, fresh or chilled for human consumption",Spinefeet(=Rabbitfishes) nei
2016,11.443499999999995,9.11111111111111,364,0.34550264550264503,71,"Fish live, fresh or chilled for human consumption",Spotted coralgrouper
2016,,-1,,-1,71,"Fish live, fresh or chilled for human consumption",Squaretail mullet
2016,5219.099499999999,9.11111111111111,728,-0.040061008946722175,71,"Fish live, fresh or chilled for human consumption",Tilapias nei
2016,1.7070000000000005,9.11111111111111,91,0.8454054054054059,71,"Fish live, fresh or chilled for human consumption",White-spotted spinefoot
2016,2,9.11111111111111,91,0,71,"Molluscs live, fresh or chilled",Abalones nei
2016,4.3999999999999995,9.11111111111111,91,19.95238095238095,71,"Molluscs live, fresh or chilled",Bear paw clam
2016,26026.21200000001,9.11111111111111,455,0.07500256501634982,71,"Molluscs live, fresh or chilled",Blood cockle
2016,,-1,,-1,71,"Molluscs live, fresh or chilled",Broad geloina
2016,1.5,9.11111111111111,91,-0.16666666666666669,71,"Molluscs live, fresh or chilled",Crocus giant clam
2016,9061.420000000006,9.11111111111111,364,0.01764140724714474,71,"Molluscs live, fresh or chilled",Cupped oysters nei
2016,0.20000000000000004,9.11111111111111,91,-0.6923076923076922,71,"Molluscs live, fresh or chilled",Elongate giant clam
2016,0.20000000000000004,9.11111111111111,91,-0.39393939393939387,71,"Molluscs live, fresh or chilled",Fluted giant clam
2016,,-1,,0,71,"Molluscs live, fresh or chilled",Giant clam
2016,36252.508571428574,7.847222222222222,637,0.15444322039597852,71,"Molluscs live, fresh or chilled",Green mussel
2016,0,9.11111111111111,91,0,71,"Molluscs live, fresh or chilled",Horse mussels nei
2016,262952.92,9.11111111111111,91,0.13059132903049825,71,"Molluscs live, fresh or chilled",Marine molluscs nei
2016,2.02,9.11111111111111,91,100,71,"Molluscs live, fresh or chilled",Pacific cupped oyster
2016,19512,9.11111111111111,91,-0.0369675731701298,71,"Molluscs live, fresh or chilled",Slipper cupped oyster
2016,2.899999999999999,9.11111111111111,91,0.38095238095238043,71,"Molluscs live, fresh or chilled",Smooth giant clam
2016,76.80449999999999,9.11111111111111,182,-0.016902400000000126,71,"Other aquatic invertebrates, live, fresh or chilled",Sandfish
2016,349.5500000000001,9.11111111111111,91,-0.8277230162641694,71,"Other aquatic invertebrates, live, fresh or chilled",Sea cucumbers nei
2016,585,9.11111111111111,91,-0.5200984413453651,71,Other aquatic plants and animals,Caulerpa seaweeds
2016,304709.3,9.11111111111111,455,-0.12348391364483041,71,Other aquatic plants and animals,Elkhorn sea moss
2016,1939667.1979999999,9.11111111111111,455,-0.041501318853632625,71,Other aquatic plants and animals,Eucheuma seaweeds nei
2016,456012.74666666664,9.11111111111111,273,0.171967994517262,71,Other aquatic plants and animals,Gracilaria seaweeds
2016,51406.28000000001,4.055555555555555,91,0.37072082041217996,71,Other aquatic plants and animals,Penguin wing oyster
2016,102496,9.11111111111111,91,-0.041645628798503975,71,Other aquatic plants and animals,Spiny eucheuma
2016,51.300000000000104,-0.756578947368421,222,0.10204081632653172,77,"Crustaceans, live, fresh or chilled",Blue shrimp
2016,0,-0.756578947368421,55.5,0,77,"Crustaceans, live, fresh or chilled",Natantian decapods nei
2016,49487.54788888889,-0.7261513157894737,499.5,0.19994604676539265,77,"Crustaceans, live, fresh or chilled",Whiteleg shrimp
2016,0,-0.756578947368421,222,0,77,"Fish live, fresh or chilled for human consumption",Barramundi(=Giant seaperch)
2016,0,0,55.5,0,77,"Fish live, fresh or chilled for human consumption",Bastard halibuts nei
2016,0,0,55.5,0,77,"Fish live, fresh or chilled for human consumption",Flathead grey mullet
2016,222.46500000000012,-0.756578947368421,55.5,0.6950747474131752,77,"Fish live, fresh or chilled for human consumption","Jacks, crevalles nei"
2016,400,-0.756578947368421,55.5,0,77,"Fish live, fresh or chilled for human consumption",Longfin yellowtail
2016,5.553499999999991,-0.756578947368421,111,-0.23145585386105846,77,"Fish live, fresh or chilled for human consumption",Marine fishes nei
2016,22.599999999999994,-0.756578947368421,55.5,-0.013100436681222282,77,"Fish live, fresh or chilled for human consumption",Orbicular batfish
2016,8755.81199999999,-0.756578947368421,55.5,0.1147879361975183,77,"Fish live, fresh or chilled for human consumption",Pacific bluefin tuna
2016,0,0,55.5,0,77,"Fish live, fresh or chilled for human consumption",Snappers nei
2016,550,-0.756578947368421,55.5,0.5277777777777778,77,"Fish live, fresh or chilled for human consumption",Spotted rose snapper
2016,0,-0.756578947368421,55.5,-1,77,"Fish live, fresh or chilled for human consumption",Yellowfin tuna
2016,9.175000000000008,-0.756578947368421,55.5,4.183615819209041,77,"Molluscs live, fresh or chilled",Abalones nei
2016,5,-0.756578947368421,55.5,0,77,"Molluscs live, fresh or chilled",Black ark
2016,1211.2649999999999,-0.756578947368421,111,1.7495630263546185,77,"Molluscs live, fresh or chilled","Clams, etc. nei"
2016,993.6359999999988,-0.756578947368421,111,-0.2483274075194805,77,"Molluscs live, fresh or chilled",Cortez oyster
2016,10,-0.756578947368421,55.5,0,77,"Molluscs live, fresh or chilled",Cupped oysters nei
2016,,-1,,-1,77,"Molluscs live, fresh or chilled",Elongate giant clam
2016,,-1,,0,77,"Molluscs live, fresh or chilled",Fluted giant clam
2016,0,-0.756578947368421,55.5,-1,77,"Molluscs live, fresh or chilled",Gastropods nei
2016,5,-0.756578947368421,55.5,0.008064516129032084,77,"Molluscs live, fresh or chilled",Giant clams nei
2016,2,-0.756578947368421,55.5,0,77,"Molluscs live, fresh or chilled",Grand ark
2016,0.5,-0.756578947368421,55.5,0,77,"Molluscs live, fresh or chilled",Pacific asaphis
2016,2975.7429999999986,-0.756578947368421,111,0.38542938751376304,77,"Molluscs live, fresh or chilled",Pacific cupped oyster
2016,12.301000000000005,-0.756578947368421,55.5,-0.34042895442359167,77,"Molluscs live, fresh or chilled",Red abalone
2016,2,-0.756578947368421,55.5,0,77,"Molluscs live, fresh or chilled",Rough turban
2016,145.7129999999999,-0.756578947368421,55.5,-0.4609610831606984,77,"Molluscs live, fresh or chilled",Sea mussels nei
2016,0.030000000000000023,-0.756578947368421,55.5,5.000000000000002,77,"Molluscs live, fresh or chilled",Smooth giant clam
2016,21,-0.8782894736842105,55.5,-0.43243243243243246,77,Other aquatic plants and animals,""
2016,1206.8799999999992,-0.756578947368421,55.5,-0.32417963937731076,77,Other aquatic plants and animals,Blacklip pearl oyster
2016,23.859999999999985,0,55.5,0,77,Other aquatic plants and animals,Brown seaweeds
2016,2,-0.756578947368421,55.5,0,77,Other aquatic plants and animals,Coarse seagrape
2016,10.910000000000005,-0.756578947368421,55.5,-0.1540012406947893,77,Other aquatic plants and animals,Pearl oyster shells nei
2016,4.5,-0.756578947368421,111,0.2857142857142857,77,Other aquatic plants and animals,Seaweeds nei
2016,326.22,-1,,-0.015571247510410913,81,"Crustaceans, live, fresh or chilled",Penaeus shrimps nei
2016,67.77,-1,,0.09465352931675011,81,"Fish live, fresh or chilled for human consumption",Barramundi(=Giant seaperch)
2016,11451,-1,,0.05959100582955492,81,"Fish live, fresh or chilled for human consumption",Chinook(=Spring=King) salmon
2016,,-1,,-1,81,"Molluscs live, fresh or chilled",Australian mussel
2016,3726.89,-1,,0.003740910315109042,81,"Molluscs live, fresh or chilled",Flat and cupped oysters nei
2016,94037,-1,,0.22426475374620822,81,"Molluscs live, fresh or chilled",New Zealand mussel
2016,1946,-1,,0.019381875327396544,81,"Molluscs live, fresh or chilled",Pacific cupped oyster
2016,90.2,-1,,0.10947109471094718,81,"Molluscs live, fresh or chilled",Rainbow abalone
2016,221220.2749999999,0.1724137931034483,68,0.040587788843070474,87,"Crustaceans, live, fresh or chilled",Whiteleg shrimp
2016,531897,0.1724137931034483,68,-0.12567559570774814,87,"Fish live, fresh or chilled for human consumption",Atlantic salmon
2016,0,0.1724137931034483,34,0,87,"Fish live, fresh or chilled for human consumption",Chinook(=Spring=King) salmon
2016,347.3000000000001,0.1724137931034483,34,5.946000000000002,87,"Fish live, fresh or chilled for human consumption",Cobia
2016,110804,0.1724137931034483,68,-0.12595151888050107,87,"Fish live, fresh or chilled for human consumption",Coho(=Silver) salmon
2016,3.1599999999999997,0.1724137931034483,34,-0.2818181818181818,87,"Fish live, fresh or chilled for human consumption",Flatfishes nei
2016,0,-0.41379310344827586,34,-1,87,"Fish live, fresh or chilled for human consumption",Marine fishes nei
2016,0,0.1724137931034483,34,0,87,"Fish live, fresh or chilled for human consumption",Masu(=Cherry) salmon
2016,84213,0.1724137931034483,68,-0.10893257713632708,87,"Fish live, fresh or chilled for human consumption",Rainbow trout
2016,,-1,,-1,87,"Fish live, fresh or chilled for human consumption",Turbot
2016,5,0,34,0,87,"Molluscs live, fresh or chilled",""
2016,227,0.1724137931034483,34,0.05581395348837209,87,"Molluscs live, fresh or chilled",Chilean flat oyster
2016,300648,0.1724137931034483,34,0.44052667136224466,87,"Molluscs live, fresh or chilled",Chilean mussel
2016,1005,0.1724137931034483,34,-0.05898876404494382,87,"Molluscs live, fresh or chilled",Cholga mussel
2016,691,0.1724137931034483,34,-0.5629348513598988,87,"Molluscs live, fresh or chilled",Choro mussel
2016,0,0.1724137931034483,34,-1,87,"Molluscs live, fresh or chilled",False abalone
2016,0,0.1724137931034483,34,-1,87,"Molluscs live, fresh or chilled",Gastropods nei
2016,2,0.1724137931034483,34,-0.8333333333333334,87,"Molluscs live, fresh or chilled",Japanese abalone
2016,0,0.1724137931034483,34,-1,87,"Molluscs live, fresh or chilled","Octopuses, etc. nei"
2016,25.300000000000008,1.3448275862068966,68,6.441176470588239,87,"Molluscs live, fresh or chilled",Pacific cupped oyster
2016,12260.994999999997,0.1724137931034483,68,-0.05643282054439284,87,"Molluscs live, fresh or chilled",Peruvian calico scallop
2016,1274,0.1724137931034483,34,0.32020725388601035,87,"Molluscs live, fresh or chilled",Red abalone
2016,45.600000000000016,0.1724137931034483,34,0.1400000000000004,87,Other aquatic plants and animals,Elkhorn sea moss
2016,0.6349999999999999,1.3448275862068966,68,-0.5981012658227849,87,Other aquatic plants and animals,Giant kelp
2016,14846,0.1724137931034483,34,0.2421352074966533,87,Other aquatic plants and animals,Gracilaria seaweeds
2017,,-1,,-1,21,"Fish live, fresh or chilled for human consumption",Atlantic salmon
2017,,-1,,-1,21,"Fish live, fresh or chilled for human consumption",Salmonids nei
2017,,-1,,-1,21,"Molluscs live, fresh or chilled",American cupped oyster
2017,,-1,,-1,21,"Molluscs live, fresh or chilled",Blue mussel
2017,,-1,,-1,21,"Molluscs live, fresh or chilled",Butter clam
2017,,-1,,-1,21,"Molluscs live, fresh or chilled",Marine molluscs nei
2017,,-1,,-1,21,"Molluscs live, fresh or chilled",Northern quahog(=Hard clam)
2017,,-1,,-1,21,"Molluscs live, fresh or chilled",Sand gaper
2017,,-1,,-1,21,"Molluscs live, fresh or chilled",Scallops nei
2017,,-1,,-1,21,"Molluscs live, fresh or chilled",Sea mussels nei
2017,,-1,,-1,21,Other aquatic plants and animals,Brown seaweeds
2017,132.078,25.563636363636363,1461,6.370424107142854,27,"Crustaceans, live, fresh or chilled",Atlantic ditch shrimp
2017,0.26,7.8545454545454545,487,1.3214285714285705,27,"Crustaceans, live, fresh or chilled",Caramote prawn
2017,,-1,,0,27,"Crustaceans, live, fresh or chilled",Common prawn
2017,22.7425,6.083636363636364,1948,0.33826644698128777,27,"Crustaceans, live, fresh or chilled",Kuruma prawn
2017,21.1,7.8545454545454545,487,0.5629629629629631,27,"Crustaceans, live, fresh or chilled",Marine crustaceans nei
2017,0,7.8545454545454545,487,-1,27,"Crustaceans, live, fresh or chilled",Palaemonid shrimps nei
2017,0,7.8545454545454545,487,0,27,"Fish live, fresh or chilled for human consumption",""
2017,2397.6025,7.8545454545454545,974,0.08552655408158585,27,"Fish live, fresh or chilled for human consumption",Arctic char
2017,173.57666666666668,7.8545454545454545,1461,0.022844234924376167,27,"Fish live, fresh or chilled for human consumption",Atlantic cod
2017,811.534,7.8545454545454545,974,0.062286798874271646,27,"Fish live, fresh or chilled for human consumption",Atlantic halibut
2017,156852.33899999998,5.811188811188811,4870,0.20397214260265775,27,"Fish live, fresh or chilled for human consumption",Atlantic salmon
2017,,-1,,0,27,"Fish live, fresh or chilled for human consumption",Big-scale sand smelt
2017,142.15,7.8545454545454545,487,-0.20140449438202243,27,"Fish live, fresh or chilled for human consumption",Blackspot(=red) seabream
2017,36,7.8545454545454545,487,0,27,"Fish live, fresh or chilled for human consumption",Coho(=Silver) salmon
2017,5.47,1.9515151515151514,487,2.8251748251748254,27,"Fish live, fresh or chilled for human consumption",Common sole
2017,0,7.8545454545454545,487,0,27,"Fish live, fresh or chilled for human consumption","Croakers, drums nei"
2017,186.17666666666665,1.9515151515151514,1461,0.4762127112223146,27,"Fish live, fresh or chilled for human consumption",European eel
2017,0,0,487,0,27,"Fish live, fresh or chilled for human consumption",European flounder
2017,890.634,7.8545454545454545,5357,-0.25666014399450093,27,"Fish live, fresh or chilled for human consumption",European seabass
2017,534.2,7.8545454545454545,974,-0.010007412898443665,27,"Fish live, fresh or chilled for human consumption",European whitefish
2017,226.68,7.8545454545454545,487,-0.007964989059080933,27,"Fish live, fresh or chilled for human consumption",Finfishes nei
2017,559.6456666666667,7.8545454545454545,2922,-0.23130522768686973,27,"Fish live, fresh or chilled for human consumption",Gilthead seabream
2017,,-1,,-1,27,"Fish live, fresh or chilled for human consumption",Greater amberjack
2017,,-1,,0,27,"Fish live, fresh or chilled for human consumption",Groundfishes nei
2017,,-1,,0,27,"Fish live, fresh or chilled for human consumption",Mackerels nei
2017,38.5,16.70909090909091,974,0,27,"Fish live, fresh or chilled for human consumption",Marine fishes nei
2017,51.78666666666667,7.8545454545454545,1461,-0.0034126189926359956,27,"Fish live, fresh or chilled for human consumption",Meagre
2017,24.986399999999996,7.8545454545454545,2435,-0.24010997031774634,27,"Fish live, fresh or chilled for human consumption",Mullets nei
2017,,-1,,0,27,"Fish live, fresh or chilled for human consumption",Pollack
2017,10202.856153846154,5.771122994652407,6331,0.16559013904127565,27,"Fish live, fresh or chilled for human consumption",Rainbow trout
2017,,-1,,-1,27,"Fish live, fresh or chilled for human consumption",Sargo breams nei
2017,80.6,1.9515151515151514,487,1.0702054794520526,27,"Fish live, fresh or chilled for human consumption",Sea trout
2017,,-1,,-1,27,"Fish live, fresh or chilled for human consumption",Seabasses nei
2017,428.358,5.640909090909091,2922,0.24856638705490933,27,"Fish live, fresh or chilled for human consumption",Senegalese sole
2017,20,1.9515151515151514,487,1.9999999999999998,27,"Fish live, fresh or chilled for human consumption",Soles nei
2017,0.158,7.8545454545454545,1948,0.1924528301886797,27,"Fish live, fresh or chilled for human consumption",Spotted seabass
2017,2904.4105,6.083636363636364,1948,-0.15087902005174209,27,"Fish live, fresh or chilled for human consumption",Turbot
2017,0.6594999999999999,16.70909090909091,1948,-0.8044477390659747,27,"Fish live, fresh or chilled for human consumption",White seabream
2017,50,7.8545454545454545,487,0,27,"Fish live, fresh or chilled for human consumption",Yellowtail amberjack
2017,,-1,,0,27,"Molluscs live, fresh or chilled",Banded carpet shell
2017,17432.576800000003,7.049586776859504,4870,-0.017214451336371287,27,"Molluscs live, fresh or chilled",Blue mussel
2017,290,4.903030303030303,974,0.4903640256959314,27,"Molluscs live, fresh or chilled","Clams, etc. nei"
2017,,-1,,-1,27,"Molluscs live, fresh or chilled",Common cuttlefish
2017,290.54737499999993,5.439669421487603,3896,-0.4380084662163727,27,"Molluscs live, fresh or chilled",Common edible cockle
2017,74.61760000000001,7.8545454545454545,2435,-0.07007906202330946,27,"Molluscs live, fresh or chilled",Corrugated venus
2017,862.3333333333334,3.4272727272727272,1461,0.567878787878788,27,"Molluscs live, fresh or chilled",Cupped oysters nei
2017,,-1,,0,27,"Molluscs live, fresh or chilled",Donax clams
2017,249.83523076923072,7.222077922077922,6331,0.14687190329534147,27,"Molluscs live, fresh or chilled",European flat oyster
2017,,-1,,-1,27,"Molluscs live, fresh or chilled",Flat and cupped oysters nei
2017,37.33,7.8545454545454545,487,12.981273408239694,27,"Molluscs live, fresh or chilled",Golden carpet shell
2017,12.036666666666667,4.3127272727272725,1461,0.2307430129516025,27,"Molluscs live, fresh or chilled",Great Atlantic scallop
2017,569.9492857142858,7.8545454545454545,3409,0.6037026719903108,27,"Molluscs live, fresh or chilled",Grooved carpet shell
2017,0.843,7.8545454545454545,487,5.198529411764702,27,"Molluscs live, fresh or chilled",Japanese abalone
2017,547.4345000000001,6.870707070707071,3896,-0.024401591083974484,27,"Molluscs live, fresh or chilled",Japanese carpet shell
2017,,-1,,0,27,"Molluscs live, fresh or chilled",Marine molluscs nei
2017,704.2,7.8545454545454545,974,0.05561385099685226,27,"Molluscs live, fresh or chilled",Mediterranean mussel
2017,0,7.8545454545454545,487,0,27,"Molluscs live, fresh or chilled",Northern quahog(=Hard clam)
2017,1.73,3.4272727272727272,487,0.970387243735763,27,"Molluscs live, fresh or chilled",Octopuses nei
2017,0.158,0,1948,0,27,"Molluscs live, fresh or chilled",Olive green cockle
2017,12734.974923076923,7.8545454545454545,6331,0.07058326594389133,27,"Molluscs live, fresh or chilled",Pacific cupped oyster
2017,6.248,7.8545454545454545,974,0.5924557155600871,27,"Molluscs live, fresh or chilled",Queen scallop
2017,69811.5637142857,6.747727272727273,3409,-0.12268874577163387,27,"Molluscs live, fresh or chilled",Sea mussels nei
2017,5.2465,7.8545454545454545,974,0.9660858160014998,27,"Molluscs live, fresh or chilled",Solen razor clams nei
2017,,-1,,0,27,"Molluscs live, fresh or chilled",Striped venus
2017,7,7.8545454545454545,487,0,27,"Molluscs live, fresh or chilled",Tuberculate abalone
2017,,-1,,0,27,"Molluscs live, fresh or chilled",Variegated scallop
2017,34.815000000000005,7.8545454545454545,1461,0.0018705035971224413,27,"Other aquatic invertebrates, live, fresh or chilled",Aquatic invertebrates nei
2017,19.400000000000002,7.8545454545454545,1461,-0.26329113924050623,27,Other aquatic plants and animals,Babberlocks
2017,37.5,16.70909090909091,1948,-0.625,27,Other aquatic plants and animals,Brown seaweeds
2017,0.035,7.8545454545454545,487,0.09374999999999961,27,Other aquatic plants and animals,Gracilaria seaweeds
2017,,-1,,-1,27,Other aquatic plants and animals,Green seaweeds
2017,70.70733333333332,7.8545454545454545,1461,2.5131169261344812,27,Other aquatic plants and animals,Sea belt
2017,9.5016,10.068181818181818,2435,9.628187919463095,27,Other aquatic plants and animals,Seaweeds nei
2017,0.093,0,487,0,27,Other aquatic plants and animals,Wakame
2017,,-1,,0,31,"Crustaceans, live, fresh or chilled",Brine shrimp
2017,,-1,,-1,31,"Crustaceans, live, fresh or chilled",Caribbean spiny lobster
2017,,-1,,0,31,"Crustaceans, live, fresh or chilled",Marine crabs nei
2017,,-1,,-1,31,"Crustaceans, live, fresh or chilled",Penaeus shrimps nei
2017,,-1,,0,31,"Crustaceans, live, fresh or chilled",Southern white shrimp
2017,,-1,,0,31,"Crustaceans, live, fresh or chilled",Tropical spiny lobsters nei
2017,,-1,,-1,31,"Crustaceans, live, fresh or chilled",Whiteleg shrimp
2017,,-1,,-1,31,"Fish live, fresh or chilled for human consumption",Cobia
2017,,-1,,0,31,"Fish live, fresh or chilled for human consumption",Crevalle jack
2017,,-1,,0,31,"Fish live, fresh or chilled for human consumption",European seabass
2017,,-1,,-1,31,"Fish live, fresh or chilled for human consumption",Flathead grey mullet
2017,,-1,,-1,31,"Fish live, fresh or chilled for human consumption",Florida pompano
2017,,-1,,-1,31,"Fish live, fresh or chilled for human consumption",Lebranche mullet
2017,,-1,,-1,31,"Fish live, fresh or chilled for human consumption",Red drum
2017,,-1,,-1,31,"Fish live, fresh or chilled for human consumption",Tilapias nei
2017,,-1,,-1,31,"Molluscs live, fresh or chilled",American cupped oyster
2017,,-1,,0,31,"Molluscs live, fresh or chilled","Clams, etc. nei"
2017,,-1,,-1,31,"Molluscs live, fresh or chilled",Cortez oyster
2017,,-1,,0,31,"Molluscs live, fresh or chilled",Gastropods nei
2017,,-1,,-1,31,"Molluscs live, fresh or chilled",Mangrove cupped oyster
2017,,-1,,-1,31,"Molluscs live, fresh or chilled",Queen conch
2017,,-1,,-1,31,"Molluscs live, fresh or chilled",South American rock mussel
2017,,-1,,0,31,"Molluscs live, fresh or chilled",Stromboid conchs nei
2017,,-1,,-1,31,Other aquatic plants and animals,Eucheuma seaweeds nei
2017,,-1,,-1,31,Other aquatic plants and animals,Seaweeds nei
2017,10,0,184,0,34,"Crustaceans, live, fresh or chilled",Giant tiger prawn
2017,120,0,184,0,34,"Crustaceans, live, fresh or chilled",Penaeus shrimps nei
2017,2,0,368,0,34,"Crustaceans, live, fresh or chilled",Whiteleg shrimp
2017,176,0,184,0,34,"Fish live, fresh or chilled for human consumption",Blackchin tilapia
2017,4116.63,0,736,0,34,"Fish live, fresh or chilled for human consumption",European seabass
2017,2400,0,552,0,34,"Fish live, fresh or chilled for human consumption",Gilthead seabream
2017,349,0,184,0,34,"Molluscs live, fresh or chilled",Blue mussel
2017,107.1,0,368,0,34,"Molluscs live, fresh or chilled",Gasar cupped oyster
2017,411,0,184,0,34,"Molluscs live, fresh or chilled",Pacific cupped oyster
2017,0.698,0,184,0,34,Other aquatic plants and animals,""
2017,0.24500000000000002,0,184,0,34,Other aquatic plants and animals,Green seaweeds
2017,0.039999999999999994,0,368,0,34,Other aquatic plants and animals,Spirulina nei
2017,1.496,12.67741935483871,424,-0.6854499579478553,37,"Crustaceans, live, fresh or chilled",Atlantic ditch shrimp
2017,0,5.838709677419355,212,0,37,"Crustaceans, live, fresh or chilled",Caramote prawn
2017,0.05,5.838709677419355,212,-1.3877787807814454e-16,37,"Crustaceans, live, fresh or chilled",Green crab
2017,28,5.838709677419355,212,0.10236220472440967,37,"Crustaceans, live, fresh or chilled",Indian white prawn
2017,10.14,3.1032258064516127,636,1.1740994854202405,37,"Crustaceans, live, fresh or chilled",Kuruma prawn
2017,11,5.838709677419355,212,-0.6232876712328766,37,"Crustaceans, live, fresh or chilled",Mediterranean shore crab
2017,5,5.838709677419355,212,0,37,"Crustaceans, live, fresh or chilled",Penaeus shrimps nei
2017,49,5.838709677419355,636,0.32432432432432434,37,"Crustaceans, live, fresh or chilled",Whiteleg shrimp
2017,1056.142857142857,4.983870967741935,1484,0.22291834666997495,37,"Fish live, fresh or chilled for human consumption",Atlantic bluefin tuna
2017,70,5.838709677419355,212,0.75,37,"Fish live, fresh or chilled for human consumption",Barramundi(=Giant seaperch)
2017,122,0,212,0,37,"Fish live, fresh or chilled for human consumption",Bluespotted seabream
2017,,-1,,0,37,"Fish live, fresh or chilled for human consumption",Common carp
2017,51,1.2795698924731183,212,2.4689157937695554,37,"Fish live, fresh or chilled for human consumption",Common dentex
2017,,-1,,-1,37,"Fish live, fresh or chilled for human consumption",Common pandora
2017,1.8666666666666665,3.1032258064516127,636,0.41414141414141414,37,"Fish live, fresh or chilled for human consumption",Common sole
2017,120,3.274193548387097,1060,0.5056461731493102,37,"Fish live, fresh or chilled for human consumption",European eel
2017,9389.14064285714,5.838709677419355,5936,0.04467977675933004,37,"Fish live, fresh or chilled for human consumption",European seabass
2017,0,5.838709677419355,212,0,37,"Fish live, fresh or chilled for human consumption",Flatfishes nei
2017,219,2.1085043988269794,1060,0.181809262166405,37,"Fish live, fresh or chilled for human consumption",Flathead grey mullet
2017,10508.721103448277,5.610752688172043,6148,0.20573080547941686,37,"Fish live, fresh or chilled for human consumption",Gilthead seabream
2017,11,5.838709677419355,212,0,37,"Fish live, fresh or chilled for human consumption",Greater amberjack
2017,,-1,,-1,37,"Fish live, fresh or chilled for human consumption",Marbled spinefoot
2017,191.688,11.30967741935484,1908,0.005005945477766731,37,"Fish live, fresh or chilled for human consumption",Marine fishes nei
2017,3855.928888888889,4.595307917888563,1908,0.7188045277563838,37,"Fish live, fresh or chilled for human consumption",Meagre
2017,72937.6,4.698924731182796,1060,0.9018930899608867,37,"Fish live, fresh or chilled for human consumption",Mullets nei
2017,0,5.838709677419355,212,0,37,"Fish live, fresh or chilled for human consumption",Nile tilapia
2017,107,5.838709677419355,212,0.7540983606557377,37,"Fish live, fresh or chilled for human consumption",Pink dentex
2017,15,5.838709677419355,424,0,37,"Fish live, fresh or chilled for human consumption","Porgies, seabreams nei"
2017,2526,2.4193548387096775,848,1.1484159047416542,37,"Fish live, fresh or chilled for human consumption",Rainbow trout
2017,150,5.838709677419355,212,-0.2857142857142857,37,"Fish live, fresh or chilled for human consumption",Red drum
2017,655.85,5.838709677419355,424,-0.5970942376213294,37,"Fish live, fresh or chilled for human consumption",Red porgy
2017,66,0,212,0,37,"Fish live, fresh or chilled for human consumption",Redbanded seabream
2017,0,5.838709677419355,212,0,37,"Fish live, fresh or chilled for human consumption",Sabaki tilapia
2017,0,5.838709677419355,212,0,37,"Fish live, fresh or chilled for human consumption",Sea trout
2017,,-1,,0,37,"Fish live, fresh or chilled for human consumption",Seabasses nei
2017,78.4,3.5591397849462365,424,0.49049429657794685,37,"Fish live, fresh or chilled for human consumption",Sharpsnout seabream
2017,144.29999999999998,5.838709677419355,636,0.45463709677419334,37,"Fish live, fresh or chilled for human consumption",Shi drum
2017,,-1,,0,37,"Fish live, fresh or chilled for human consumption",Soles nei
2017,,-1,,0,37,"Fish live, fresh or chilled for human consumption","Striped bass, hybrid"
2017,0,5.838709677419355,424,0,37,"Fish live, fresh or chilled for human consumption",Sturgeons nei
2017,980,5.838709677419355,424,-0.08667287977632805,37,"Fish live, fresh or chilled for human consumption",Trouts nei
2017,0,0.36774193548387096,212,-1,37,"Fish live, fresh or chilled for human consumption",Turbot
