Average Microplastic,Year,zone,Average of Merge1.Production,MP_Change,Yield_change,Average of distance,CPC_Group_En,Name_En
0.5440000000000003,2016,71,71.40700000000001,14.111111111111116,-0.04474796660958866,7.493644292523847,"Fish live, fresh or chilled for human consumption",Malabar grouper
0.40800000000000014,2016,71,1260.2443333333324,14.111111111111116,0.8950947614297659,7.493644292523849,"Fish live, fresh or chilled for human consumption",Mangrove red snapper
,2016,71,,-1,0,,"Fish live, fresh or chilled for human consumption",Marble goby
1.7679999999999954,2016,71,2457.010769230772,13.031746031745985,1.5541824512908897,7.493644292523851,"Fish live, fresh or chilled for human consumption",Marine fishes nei
3.127999999999998,2016,71,137584.99891304364,14.797979797979776,0.03670379135473591,7.493644292523813,"Fish live, fresh or chilled for human consumption",Milkfish
0.8160000000000005,2016,71,8100.689000000003,14.111111111111114,-0.2863668877498024,7.493644292523847,"Fish live, fresh or chilled for human consumption",Mozambique tilapia
0.136,2016,71,7430.309999999999,14.111111111111109,0.03543896321070214,7.493644292523845,"Fish live, fresh or chilled for human consumption",Mullets nei
0.5440000000000003,2016,71,28623.560000000027,14.111111111111116,0.14877932293861604,7.493644292523847,"Fish live, fresh or chilled for human consumption",Nile tilapia
0.272,2016,71,156.8185,9.074074074074074,1.1375499225320433,7.493644292523844,"Fish live, fresh or chilled for human consumption",Orange-spotted grouper
0.136,2016,71,0,0,0,7.493644292523844,"Fish live, fresh or chilled for human consumption",Percoids nei
0.136,2016,71,0,14.111111111111109,0,7.493644292523844,"Fish live, fresh or chilled for human consumption",Potato grouper
0.136,2016,71,0,0,0,7.493644292523844,"Fish live, fresh or chilled for human consumption",Scats
0.136,2016,71,5,14.111111111111109,23.999999999999996,7.493644292523845,"Fish live, fresh or chilled for human consumption",Sixfinger threadfin
0.9520000000000006,2016,71,49.29285714285715,14.111111111111114,-0.04626993559799893,7.49364429252385,"Fish live, fresh or chilled for human consumption",Snappers nei
0.8160000000000005,2016,71,72.56533333333333,14.111111111111114,-0.6523416664271182,7.493644292523847,"Fish live, fresh or chilled for human consumption",Snubnose pompano
0.6800000000000004,2016,71,74.4,14.111111111111114,-0.16591928251121071,7.493644292523845,"Fish live, fresh or chilled for human consumption",Spinefeet(=Rabbitfishes) nei
0.5440000000000003,2016,71,11.443499999999991,14.111111111111116,0.34550264550264465,7.493644292523847,"Fish live, fresh or chilled for human consumption",Spotted coralgrouper
,2016,71,,-1,-1,,"Fish live, fresh or chilled for human consumption",Squaretail mullet
1.0879999999999972,2016,71,5219.099500000001,14.111111111111065,-0.04006100894672184,7.493644292523846,"Fish live, fresh or chilled for human consumption",Tilapias nei
0.136,2016,71,1.7070000000000005,14.111111111111109,0.8454054054054059,7.493644292523845,"Fish live, fresh or chilled for human consumption",White-spotted spinefoot
0.136,2016,71,2,14.111111111111109,0,7.493644292523845,"Molluscs live, fresh or chilled",Abalones nei
0.136,2016,71,4.3999999999999995,14.111111111111109,19.95238095238095,7.493644292523845,"Molluscs live, fresh or chilled",Bear paw clam
0.6800000000000004,2016,71,26026.21200000001,14.111111111111114,0.07500256501634982,7.493644292523847,"Molluscs live, fresh or chilled",Blood cockle
,2016,71,,-1,-1,,"Molluscs live, fresh or chilled",Broad geloina
0.136,2016,71,1.5,14.111111111111109,-0.16666666666666669,7.493644292523845,"Molluscs live, fresh or chilled",Crocus giant clam
0.5440000000000003,2016,71,9061.420000000002,14.111111111111116,0.017641407247144334,7.493644292523847,"Molluscs live, fresh or chilled",Cupped oysters nei
0.136,2016,71,0.20000000000000004,14.111111111111109,-0.6923076923076922,7.493644292523845,"Molluscs live, fresh or chilled",Elongate giant clam
0.136,2016,71,0.20000000000000004,14.111111111111109,-0.39393939393939387,7.493644292523845,"Molluscs live, fresh or chilled",Fluted giant clam
,2016,71,,-1,0,,"Molluscs live, fresh or chilled",Giant clam
0.9520000000000006,2016,71,36252.508571428574,12.222222222222223,0.15444322039597852,7.493644292523848,"Molluscs live, fresh or chilled",Green mussel
0.136,2016,71,0,14.111111111111109,0,7.493644292523844,"Molluscs live, fresh or chilled",Horse mussels nei
0.136,2016,71,262952.92,14.111111111111109,0.13059132903049825,7.493644292523845,"Molluscs live, fresh or chilled",Marine molluscs nei
0.136,2016,71,2.02,14.111111111111109,100,7.493644292523845,"Molluscs live, fresh or chilled",Pacific cupped oyster
0.136,2016,71,19512,14.111111111111109,-0.0369675731701298,7.493644292523845,"Molluscs live, fresh or chilled",Slipper cupped oyster
0.136,2016,71,2.899999999999999,14.111111111111109,0.38095238095238043,7.493644292523845,"Molluscs live, fresh or chilled",Smooth giant clam
0.272,2016,71,76.80449999999999,14.111111111111109,-0.016902400000000126,7.493644292523844,"Other aquatic invertebrates, live, fresh or chilled",Sandfish
0.136,2016,71,349.5500000000001,14.111111111111109,-0.8277230162641694,7.493644292523845,"Other aquatic invertebrates, live, fresh or chilled",Sea cucumbers nei
0.136,2016,71,585,14.111111111111109,-0.5200984413453651,7.493644292523845,Other aquatic plants and animals,Caulerpa seaweeds
0.6800000000000004,2016,71,304709.3,14.111111111111114,-0.12348391364483041,7.493644292523847,Other aquatic plants and animals,Elkhorn sea moss
0.6800000000000004,2016,71,1939667.198,14.111111111111114,-0.04150131885363251,7.493644292523845,Other aquatic plants and animals,Eucheuma seaweeds nei
0.40800000000000014,2016,71,456012.7466666666,14.111111111111116,0.17196799451726186,7.493644292523849,Other aquatic plants and animals,Gracilaria seaweeds
0.136,2016,71,51406.28000000001,6.555555555555555,0.37072082041217996,7.493644292523845,Other aquatic plants and animals,Penguin wing oyster
0.136,2016,71,102496,14.111111111111109,-0.041645628798503975,7.493644292523845,Other aquatic plants and animals,Spiny eucheuma
0.2660000000000002,2016,77,51.30000000000001,-0.7706896551724137,0.10204081632652857,19.242509635792963,"Crustaceans, live, fresh or chilled",Blue shrimp
0.0665,2016,77,0,-0.7706896551724138,0,19.242509635792967,"Crustaceans, live, fresh or chilled",Natantian decapods nei
0.5985000000000004,2016,77,49487.54788888889,-0.7420258620689613,0.19994604676539182,19.242509635792945,"Crustaceans, live, fresh or chilled",Whiteleg shrimp
0.2660000000000001,2016,77,0,-0.7706896551724127,0,19.242509635792985,"Fish live, fresh or chilled for human consumption",Barramundi(=Giant seaperch)
0.0665,2016,77,0,0,0,19.242509635792967,"Fish live, fresh or chilled for human consumption",Bastard halibuts nei
0.0665,2016,77,0,0,0,19.242509635792967,"Fish live, fresh or chilled for human consumption",Flathead grey mullet
0.0665,2016,77,222.46500000000012,-0.770689655172414,0.6950747474131749,19.24250963579296,"Fish live, fresh or chilled for human consumption","Jacks, crevalles nei"
0.0665,2016,77,400,-0.770689655172414,0,19.24250963579296,"Fish live, fresh or chilled for human consumption",Longfin yellowtail
0.13300000000000006,2016,77,5.55349999999999,-0.7706896551724138,-0.2314558538610586,19.242509635792963,"Fish live, fresh or chilled for human consumption",Marine fishes nei
0.0665,2016,77,22.59999999999998,-0.770689655172414,-0.013100436681223668,19.24250963579296,"Fish live, fresh or chilled for human consumption",Orbicular batfish
0.0665,2016,77,8755.811999999994,-0.770689655172414,0.11478793619751888,19.24250963579296,"Fish live, fresh or chilled for human consumption",Pacific bluefin tuna
0.0665,2016,77,0,0,0,19.242509635792967,"Fish live, fresh or chilled for human consumption",Snappers nei
0.0665,2016,77,550,-0.770689655172414,0.5277777777777778,19.24250963579296,"Fish live, fresh or chilled for human consumption",Spotted rose snapper
0.0665,2016,77,0,-0.770689655172414,-1,19.242509635792967,"Fish live, fresh or chilled for human consumption",Yellowfin tuna
0.0665,2016,77,9.174999999999999,-0.770689655172414,4.18361581920904,19.24250963579296,"Molluscs live, fresh or chilled",Abalones nei
0.0665,2016,77,5,-0.770689655172414,0,19.24250963579296,"Molluscs live, fresh or chilled",Black ark
0.13300000000000006,2016,77,1211.265,-0.7706896551724138,1.749563026354623,19.24250963579296,"Molluscs live, fresh or chilled","Clams, etc. nei"
0.13300000000000006,2016,77,993.6359999999995,-0.7706896551724138,-0.2483274075194784,19.24250963579296,"Molluscs live, fresh or chilled",Cortez oyster
0.0665,2016,77,10,-0.770689655172414,0,19.24250963579296,"Molluscs live, fresh or chilled",Cupped oysters nei
,2016,77,,-1,-1,,"Molluscs live, fresh or chilled",Elongate giant clam
,2016,77,,-1,0,,"Molluscs live, fresh or chilled",Fluted giant clam
0.0665,2016,77,0,-0.770689655172414,-1,19.242509635792967,"Molluscs live, fresh or chilled",Gastropods nei
0.0665,2016,77,5,-0.770689655172414,0.008064516129031904,19.24250963579296,"Molluscs live, fresh or chilled",Giant clams nei
0.0665,2016,77,2,-0.770689655172414,0,19.24250963579296,"Molluscs live, fresh or chilled",Grand ark
0.0665,2016,77,0.5,-0.770689655172414,0,19.24250963579296,"Molluscs live, fresh or chilled",Pacific asaphis
0.13300000000000006,2016,77,2975.7429999999968,-0.7706896551724138,0.38542938751376304,19.242509635792963,"Molluscs live, fresh or chilled",Pacific cupped oyster
0.0665,2016,77,12.301000000000013,-0.770689655172414,-0.3404289544235913,19.24250963579296,"Molluscs live, fresh or chilled",Red abalone
0.0665,2016,77,2,-0.770689655172414,0,19.24250963579296,"Molluscs live, fresh or chilled",Rough turban
0.0665,2016,77,145.7129999999999,-0.770689655172414,-0.4609610831606984,19.24250963579296,"Molluscs live, fresh or chilled",Sea mussels nei
0.0665,2016,77,0.030000000000000023,-0.770689655172414,5.000000000000002,19.24250963579296,"Molluscs live, fresh or chilled",Smooth giant clam
0.0665,2016,77,21,-0.8853448275862069,-0.43243243243243246,19.24250963579296,Other aquatic plants and animals,""
0.0665,2016,77,1206.88,-0.770689655172414,-0.3241796393773104,19.24250963579296,Other aquatic plants and animals,Blacklip pearl oyster
0.0665,2016,77,23.85999999999997,0,0,19.24250963579296,Other aquatic plants and animals,Brown seaweeds
0.0665,2016,77,2,-0.770689655172414,0,19.24250963579296,Other aquatic plants and animals,Coarse seagrape
0.0665,2016,77,10.909999999999998,-0.770689655172414,-0.1540012406947889,19.24250963579296,Other aquatic plants and animals,Pearl oyster shells nei
0.13300000000000006,2016,77,4.5,-0.7706896551724138,0.2857142857142857,19.24250963579296,Other aquatic plants and animals,Seaweeds nei
0,2016,81,326.22,-1,-0.015571247510410913,3.604913057586679,"Crustaceans, live, fresh or chilled",Penaeus shrimps nei
0,2016,81,67.77,-1,0.09465352931675011,3.604913057586679,"Fish live, fresh or chilled for human consumption",Barramundi(=Giant seaperch)
0,2016,81,11451,-1,0.05959100582955492,3.604913057586679,"Fish live, fresh or chilled for human consumption",Chinook(=Spring=King) salmon
,2016,81,,-1,-1,,"Molluscs live, fresh or chilled",Australian mussel
0,2016,81,3726.89,-1,0.003740910315109042,3.604913057586679,"Molluscs live, fresh or chilled",Flat and cupped oysters nei
0,2016,81,94037,-1,0.22426475374620822,3.604913057586679,"Molluscs live, fresh or chilled",New Zealand mussel
0,2016,81,1946,-1,0.019381875327396544,3.604913057586679,"Molluscs live, fresh or chilled",Pacific cupped oyster
0,2016,81,90.2,-1,0.10947109471094718,3.604913057586679,"Molluscs live, fresh or chilled",Rainbow abalone
0.07400000000000001,2016,87,221220.2749999999,0.08823529411764691,0.04058778884307062,17.89148129421695,"Crustaceans, live, fresh or chilled",Whiteleg shrimp
0.07400000000000002,2016,87,531897,0.0882352941176471,-0.12567559570774814,17.89148129421695,"Fish live, fresh or chilled for human consumption",Atlantic salmon
0.037,2016,87,0,0.08823529411764693,0,17.891481294216952,"Fish live, fresh or chilled for human consumption",Chinook(=Spring=King) salmon
0.037000000000000005,2016,87,347.3000000000001,0.08823529411764713,5.946000000000002,17.891481294216952,"Fish live, fresh or chilled for human consumption",Cobia
0.07400000000000002,2016,87,110804,0.0882352941176471,-0.12595151888050107,17.89148129421695,"Fish live, fresh or chilled for human consumption",Coho(=Silver) salmon
0.037000000000000005,2016,87,3.159999999999999,0.08823529411764713,-0.281818181818182,17.891481294216952,"Fish live, fresh or chilled for human consumption",Flatfishes nei
0.037,2016,87,0,-0.4558823529411765,-1,17.891481294216952,"Fish live, fresh or chilled for human consumption",Marine fishes nei
0.037,2016,87,0,0.08823529411764693,0,17.891481294216952,"Fish live, fresh or chilled for human consumption",Masu(=Cherry) salmon
0.07400000000000002,2016,87,84213,0.0882352941176471,-0.10893257713632708,17.89148129421695,"Fish live, fresh or chilled for human consumption",Rainbow trout
,2016,87,,-1,-1,,"Fish live, fresh or chilled for human consumption",Turbot
0.037000000000000005,2016,87,5,0,0,17.891481294216952,"Molluscs live, fresh or chilled",""
0.037000000000000005,2016,87,227,0.08823529411764713,0.05581395348837209,17.891481294216952,"Molluscs live, fresh or chilled",Chilean flat oyster
0.037000000000000005,2016,87,300648,0.08823529411764713,0.44052667136224466,17.891481294216952,"Molluscs live, fresh or chilled",Chilean mussel
0.037000000000000005,2016,87,1005,0.08823529411764713,-0.05898876404494382,17.891481294216952,"Molluscs live, fresh or chilled",Cholga mussel
0.037000000000000005,2016,87,691,0.08823529411764713,-0.5629348513598988,17.891481294216952,"Molluscs live, fresh or chilled",Choro mussel
0.037,2016,87,0,0.08823529411764693,-1,17.891481294216952,"Molluscs live, fresh or chilled",False abalone
0.037,2016,87,0,0.08823529411764693,-1,17.891481294216952,"Molluscs live, fresh or chilled",Gastropods nei
0.037000000000000005,2016,87,2,0.08823529411764713,-0.8333333333333334,17.891481294216952,"Molluscs live, fresh or chilled",Japanese abalone
0.037,2016,87,0,0.08823529411764693,-1,17.891481294216952,"Molluscs live, fresh or chilled","Octopuses, etc. nei"
0.07400000000000001,2016,87,25.300000000000008,1.1764705882352942,6.44117647058824,17.89148129421695,"Molluscs live, fresh or chilled",Pacific cupped oyster
0.07400000000000001,2016,87,12260.994999999997,0.08823529411764691,-0.056432820544392574,17.89148129421695,"Molluscs live, fresh or chilled",Peruvian calico scallop
0.037000000000000005,2016,87,1274,0.08823529411764713,0.32020725388601035,17.891481294216952,"Molluscs live, fresh or chilled",Red abalone
0.037000000000000005,2016,87,45.600000000000016,0.08823529411764713,0.1400000000000004,17.891481294216952,Other aquatic plants and animals,Elkhorn sea moss
0.07400000000000001,2016,87,0.6349999999999999,1.1764705882352942,-0.5981012658227849,17.891481294216952,Other aquatic plants and animals,Giant kelp
0.037000000000000005,2016,87,14846,0.08823529411764713,0.2421352074966533,17.891481294216952,Other aquatic plants and animals,Gracilaria seaweeds
,2017,18,,-1,,,,
,2017,21,,-1,-1,,"Fish live, fresh or chilled for human consumption",Atlantic salmon
,2017,21,,-1,-1,,"Fish live, fresh or chilled for human consumption",Salmonids nei
,2017,21,,-1,-1,,"Molluscs live, fresh or chilled",American cupped oyster
,2017,21,,-1,-1,,"Molluscs live, fresh or chilled",Blue mussel
,2017,21,,-1,-1,,"Molluscs live, fresh or chilled",Butter clam
,2017,21,,-1,-1,,"Molluscs live, fresh or chilled",Marine molluscs nei
,2017,21,,-1,-1,,"Molluscs live, fresh or chilled",Northern quahog(=Hard clam)
,2017,21,,-1,-1,,"Molluscs live, fresh or chilled",Sand gaper
,2017,21,,-1,-1,,"Molluscs live, fresh or chilled",Scallops nei
,2017,21,,-1,-1,,"Molluscs live, fresh or chilled",Sea mussels nei
,2017,21,,-1,-1,,Other aquatic plants and animals,Brown seaweeds
232.16468612699998,2017,27,132.078,4220.176111399999,6.370424107142854,2.435385181818316,"Crustaceans, live, fresh or chilled",Atlantic ditch shrimp
77.388228709,2017,27,0.26,1406.0587037999996,1.3214285714285705,2.435385181818316,"Crustaceans, live, fresh or chilled",Caramote prawn
,2017,27,,-1,0,,"Crustaceans, live, fresh or chilled",Common prawn
309.55291483599996,2017,27,22.742499999999996,1124.6469630399997,0.3382664469812887,2.435385181818316,"Crustaceans, live, fresh or chilled",Kuruma prawn
77.388228709,2017,27,21.1,1406.0587037999996,0.5629629629629631,2.435385181818316,"Crustaceans, live, fresh or chilled",Marine crustaceans nei
77.388228709,2017,27,0,1406.0587037999996,-1,2.435385181818316,"Crustaceans, live, fresh or chilled",Palaemonid shrimps nei
77.388228709,2017,27,0,1406.0587037999999,0,2.435385181818316,"Fish live, fresh or chilled for human consumption",""
154.776457418,2017,27,2397.6025,1406.0587037999996,0.08552655408158652,2.435385181818316,"Fish live, fresh or chilled for human consumption",Arctic char
232.16468612699998,2017,27,173.57666666666668,1406.0587037999996,0.022844234924376167,2.435385181818316,"Fish live, fresh or chilled for human consumption",Atlantic cod
154.776457418,2017,27,811.534,1406.0587037999996,0.062286798874271646,2.435385181818316,"Fish live, fresh or chilled for human consumption",Atlantic halibut
773.8822870899999,2017,27,156852.339,1081.3528490769222,0.20397214260265836,2.4353851818183156,"Fish live, fresh or chilled for human consumption",Atlantic salmon
,2017,27,,-1,0,,"Fish live, fresh or chilled for human consumption",Big-scale sand smelt
77.388228709,2017,27,142.15,1406.0587037999996,-0.20140449438202243,2.435385181818316,"Fish live, fresh or chilled for human consumption",Blackspot(=red) seabream
77.388228709,2017,27,36,1406.0587037999999,0,2.435385181818316,"Fish live, fresh or chilled for human consumption",Coho(=Silver) salmon
77.388228709,2017,27,5.47,468.01956793333324,2.8251748251748254,2.435385181818316,"Fish live, fresh or chilled for human consumption",Common sole
77.388228709,2017,27,0,1406.0587037999999,0,2.435385181818316,"Fish live, fresh or chilled for human consumption","Croakers, drums nei"
232.16468612699998,2017,27,186.17666666666665,468.01956793333306,0.47621271122231296,2.435385181818316,"Fish live, fresh or chilled for human consumption",European eel
77.388228709,2017,27,0,0,0,2.435385181818316,"Fish live, fresh or chilled for human consumption",European flounder
851.2705157989998,2017,27,890.6340000000001,1406.058703799999,-0.25666014399450043,2.4353851818183156,"Fish live, fresh or chilled for human consumption",European seabass
154.776457418,2017,27,534.2,1406.0587037999996,-0.010007412898443665,2.435385181818316,"Fish live, fresh or chilled for human consumption",European whitefish
77.388228709,2017,27,226.68,1406.0587037999996,-0.007964989059080933,2.435385181818316,"Fish live, fresh or chilled for human consumption",Finfishes nei
464.3293722539999,2017,27,559.6456666666669,1406.0587037999992,-0.2313052276868694,2.4353851818183156,"Fish live, fresh or chilled for human consumption",Gilthead seabream
,2017,27,,-1,-1,,"Fish live, fresh or chilled for human consumption",Greater amberjack
,2017,27,,-1,0,,"Fish live, fresh or chilled for human consumption",Groundfishes nei
,2017,27,,-1,0,,"Fish live, fresh or chilled for human consumption",Mackerels nei
154.776457418,2017,27,38.5,2813.1174076,0,2.435385181818316,"Fish live, fresh or chilled for human consumption",Marine fishes nei
232.16468612699998,2017,27,51.78666666666667,1406.0587037999996,-0.0034126189926355866,2.435385181818316,"Fish live, fresh or chilled for human consumption",Meagre
386.94114354499993,2017,27,24.986399999999996,1406.0587037999994,-0.24010997031774667,2.435385181818316,"Fish live, fresh or chilled for human consumption",Mullets nei
,2017,27,,-1,0,,"Fish live, fresh or chilled for human consumption",Pollack
1006.0469732169998,2017,27,10202.856153846154,1074.986067611764,0.16559013904127565,2.4353851818183156,"Fish live, fresh or chilled for human consumption",Rainbow trout
,2017,27,,-1,-1,,"Fish live, fresh or chilled for human consumption",Sargo breams nei
77.388228709,2017,27,80.6,468.01956793333324,1.070205479452053,2.435385181818316,"Fish live, fresh or chilled for human consumption",Sea trout
,2017,27,,-1,-1,,"Fish live, fresh or chilled for human consumption",Seabasses nei
464.3293722539999,2017,27,428.358,1054.2940278499993,0.24856638705490872,2.4353851818183156,"Fish live, fresh or chilled for human consumption",Senegalese sole
77.388228709,2017,27,20,468.01956793333324,1.9999999999999998,2.435385181818316,"Fish live, fresh or chilled for human consumption",Soles nei
309.55291483599996,2017,27,0.158,1406.0587037999994,0.1924528301886797,2.435385181818316,"Fish live, fresh or chilled for human consumption",Spotted seabass
309.55291483599996,2017,27,2904.4105,1124.6469630399997,-0.15087902005174186,2.435385181818316,"Fish live, fresh or chilled for human consumption",Turbot
309.55291483599996,2017,27,0.6594999999999999,2813.1174075999993,-0.8044477390659748,2.435385181818316,"Fish live, fresh or chilled for human consumption",White seabream
77.388228709,2017,27,50,1406.0587037999996,0,2.435385181818316,"Fish live, fresh or chilled for human consumption",Yellowtail amberjack
,2017,27,,-1,0,,"Molluscs live, fresh or chilled",Banded carpet shell
773.8822870899999,2017,27,17432.576800000003,1278.1442761818173,-0.017214451336370885,2.435385181818315,"Molluscs live, fresh or chilled",Blue mussel
154.776457418,2017,27,290,937.0391358666666,0.4903640256959314,2.435385181818316,"Molluscs live, fresh or chilled","Clams, etc. nei"
,2017,27,,-1,-1,,"Molluscs live, fresh or chilled",Common cuttlefish
619.1058296719999,2017,27,290.54737499999993,1022.3154209454539,-0.4380084662163727,2.4353851818183156,"Molluscs live, fresh or chilled",Common edible cockle
386.94114354499993,2017,27,74.61760000000001,1406.0587037999994,-0.0700790620233093,2.435385181818316,"Molluscs live, fresh or chilled",Corrugated venus
232.16468612699998,2017,27,862.3333333333334,702.5293518999997,0.567878787878788,2.435385181818316,"Molluscs live, fresh or chilled",Cupped oysters nei
,2017,27,,-1,0,,"Molluscs live, fresh or chilled",Donax clams
1006.046973217,2017,27,249.83523076923072,1305.5545106714278,0.1468719032953416,2.4353851818183156,"Molluscs live, fresh or chilled",European flat oyster
,2017,27,,-1,-1,,"Molluscs live, fresh or chilled",Flat and cupped oysters nei
77.388228709,2017,27,37.33,1406.0587037999996,12.981273408239694,2.435385181818316,"Molluscs live, fresh or chilled",Golden carpet shell
232.16468612699998,2017,27,12.036666666666667,843.2352222799997,0.23074301295160227,2.435385181818316,"Molluscs live, fresh or chilled",Great Atlantic scallop
541.7176009629999,2017,27,569.9492857142858,1406.0587037999992,0.6037026719903124,2.435385181818315,"Molluscs live, fresh or chilled",Grooved carpet shell
77.388228709,2017,27,0.843,1406.0587037999996,5.198529411764702,2.435385181818316,"Molluscs live, fresh or chilled",Japanese abalone
619.1058296719999,2017,27,547.4345000000001,1249.7188478222215,-0.024401591083974484,2.4353851818183156,"Molluscs live, fresh or chilled",Japanese carpet shell
,2017,27,,-1,0,,"Molluscs live, fresh or chilled",Marine molluscs nei
154.776457418,2017,27,704.2,1406.0587037999996,0.05561385099685226,2.435385181818316,"Molluscs live, fresh or chilled",Mediterranean mussel
77.388228709,2017,27,0,1406.0587037999999,0,2.435385181818316,"Molluscs live, fresh or chilled",Northern quahog(=Hard clam)
77.388228709,2017,27,1.73,702.5293518999999,0.970387243735763,2.435385181818316,"Molluscs live, fresh or chilled",Octopuses nei
309.55291483599996,2017,27,0.158,0,0,2.435385181818316,"Molluscs live, fresh or chilled",Olive green cockle
1006.0469732170001,2017,27,12734.97492307693,1406.0587037999992,0.07058326594389276,2.435385181818315,"Molluscs live, fresh or chilled",Pacific cupped oyster
154.776457418,2017,27,6.247999999999999,1406.0587037999996,0.5924557155600871,2.435385181818316,"Molluscs live, fresh or chilled",Queen scallop
541.7176009629999,2017,27,69811.5637142857,1230.176365824999,-0.1226887457716337,2.4353851818183156,"Molluscs live, fresh or chilled",Sea mussels nei
154.776457418,2017,27,5.2465,1406.0587037999996,0.9660858160015015,2.435385181818316,"Molluscs live, fresh or chilled",Solen razor clams nei
,2017,27,,-1,0,,"Molluscs live, fresh or chilled",Striped venus
77.388228709,2017,27,7,1406.0587037999996,0,2.435385181818316,"Molluscs live, fresh or chilled",Tuberculate abalone
,2017,27,,-1,0,,"Molluscs live, fresh or chilled",Variegated scallop
232.16468612699998,2017,27,34.815000000000005,1406.0587037999996,0.0018705035971224413,2.435385181818316,"Other aquatic invertebrates, live, fresh or chilled",Aquatic invertebrates nei
232.16468612699998,2017,27,19.400000000000002,1406.0587037999996,-0.26329113924050623,2.435385181818316,Other aquatic plants and animals,Babberlocks
309.55291483599996,2017,27,37.5,2813.1174075999993,-0.625,2.435385181818316,Other aquatic plants and animals,Brown seaweeds
77.388228709,2017,27,0.035,1406.0587037999996,0.09374999999999961,2.435385181818316,Other aquatic plants and animals,Gracilaria seaweeds
,2017,27,,-1,-1,,Other aquatic plants and animals,Green seaweeds
232.16468612699998,2017,27,70.70733333333334,1406.0587037999996,2.513116926134482,2.435385181818316,Other aquatic plants and animals,Sea belt
386.94114354499993,2017,27,9.501600000000002,1757.823379749999,9.628187919463096,2.435385181818316,Other aquatic plants and animals,Seaweeds nei
77.388228709,2017,27,0.093,0,0,2.435385181818316,Other aquatic plants and animals,Wakame
,2017,31,,-1,0,,"Crustaceans, live, fresh or chilled",Brine shrimp
,2017,31,,-1,-1,,"Crustaceans, live, fresh or chilled",Caribbean spiny lobster
,2017,31,,-1,0,,"Crustaceans, live, fresh or chilled",Marine crabs nei
,2017,31,,-1,-1,,"Crustaceans, live, fresh or chilled",Penaeus shrimps nei
,2017,31,,-1,0,,"Crustaceans, live, fresh or chilled",Southern white shrimp
,2017,31,,-1,0,,"Crustaceans, live, fresh or chilled",Tropical spiny lobsters nei
,2017,31,,-1,-1,,"Crustaceans, live, fresh or chilled",Whiteleg shrimp
,2017,31,,-1,-1,,"Fish live, fresh or chilled for human consumption",Cobia
,2017,31,,-1,0,,"Fish live, fresh or chilled for human consumption",Crevalle jack
,2017,31,,-1,0,,"Fish live, fresh or chilled for human consumption",European seabass
,2017,31,,-1,-1,,"Fish live, fresh or chilled for human consumption",Flathead grey mullet
,2017,31,,-1,-1,,"Fish live, fresh or chilled for human consumption",Florida pompano
,2017,31,,-1,-1,,"Fish live, fresh or chilled for human consumption",Lebranche mullet
,2017,31,,-1,-1,,"Fish live, fresh or chilled for human consumption",Red drum
,2017,31,,-1,-1,,"Fish live, fresh or chilled for human consumption",Tilapias nei
,2017,31,,-1,-1,,"Molluscs live, fresh or chilled",American cupped oyster
,2017,31,,-1,0,,"Molluscs live, fresh or chilled","Clams, etc. nei"
,2017,31,,-1,-1,,"Molluscs live, fresh or chilled",Cortez oyster
,2017,31,,-1,0,,"Molluscs live, fresh or chilled",Gastropods nei
,2017,31,,-1,-1,,"Molluscs live, fresh or chilled",Mangrove cupped oyster
,2017,31,,-1,-1,,"Molluscs live, fresh or chilled",Queen conch
,2017,31,,-1,-1,,"Molluscs live, fresh or chilled",South American rock mussel
,2017,31,,-1,0,,"Molluscs live, fresh or chilled",Stromboid conchs nei
,2017,31,,-1,-1,,Other aquatic plants and animals,Eucheuma seaweeds nei
,2017,31,,-1,-1,,Other aquatic plants and animals,Seaweeds nei
138.8651566498,2017,34,10,0,0,8.370249249978036,"Crustaceans, live, fresh or chilled",Giant tiger prawn
138.8651566498,2017,34,120,0,0,8.370249249978036,"Crustaceans, live, fresh or chilled",Penaeus shrimps nei
277.7303132995999,2017,34,2,0,0,8.370249249978036,"Crustaceans, live, fresh or chilled",Whiteleg shrimp
138.8651566498,2017,34,176,0,0,8.370249249978036,"Fish live, fresh or chilled for human consumption",Blackchin tilapia
555.4606265991999,2017,34,4116.630000000003,0,0,8.37024924997804,"Fish live, fresh or chilled for human consumption",European seabass
416.59546994939984,2017,34,2400,0,0,8.370249249978038,"Fish live, fresh or chilled for human consumption",Gilthead seabream
138.8651566498,2017,34,349,0,0,8.370249249978036,"Molluscs live, fresh or chilled",Blue mussel
277.7303132995999,2017,34,107.09999999999998,0,0,8.370249249978036,"Molluscs live, fresh or chilled",Gasar cupped oyster
138.8651566498,2017,34,411,0,0,8.370249249978036,"Molluscs live, fresh or chilled",Pacific cupped oyster
138.8651566498,2017,34,0.6980000000000002,0,0,8.370249249978036,Other aquatic plants and animals,""
138.8651566498,2017,34,0.24500000000000008,0,0,8.370249249978036,Other aquatic plants and animals,Green seaweeds
277.7303132995999,2017,34,0.040000000000000015,0,0,8.370249249978036,Other aquatic plants and animals,Spirulina nei
71.1083448,2017,37,1.496,2292.8175741935484,-0.6854499579478553,5.563159266294548,"Crustaceans, live, fresh or chilled",Atlantic ditch shrimp
35.5541724,2017,37,0,1145.9087870967742,0,5.563159266294548,"Crustaceans, live, fresh or chilled",Caramote prawn
