Latitude,Longitude,Average of MicroPlastic,Sample_Date
42.67,-69.68,0.003,2005-06-11 00:00:00
42.24,-70.56,0.010799,2005-06-12 00:00:00
41.4,-71.23,0.000501,2005-06-14 00:00:00
39.46,-70.52,0.00162,2005-06-24 00:00:00
40.62,-71.16,0,2005-06-24 00:00:00
39.16,-70.31,0.008639,2005-06-25 00:00:00
23.35,-144.31,0,2005-07-07 00:00:00
22.99,-148.78,0,2005-07-08 00:00:00
23.15,-144.69,0,2005-07-08 00:00:00
40.26,-70.31,0,2005-07-08 00:00:00
40.97,-70.45,0.00054,2005-07-08 00:00:00
23.65,-149.74,0,2005-07-09 00:00:00
24.21,-149.32,0,2005-07-09 00:00:00
24.52,-148.47,0,2005-07-09 00:00:00
40.37,-70.44,0,2005-07-09 00:00:00
40.76,-68.51,0.00162,2005-07-10 00:00:00
40.33,-65.42,0,2005-07-11 00:00:00
40.45,-66.61,0.000961,2005-07-11 00:00:00
25.69,-141.14,0,2005-07-12 00:00:00
26.14,-143.12,0,2005-07-12 00:00:00
39.92,-63.62,0,2005-07-12 00:00:00
40.18,-64.7,0,2005-07-12 00:00:00
24.03,-138.44,0,2005-07-13 00:00:00
24.73,-139.58,0,2005-07-13 00:00:00
25.35,-141.11,0,2005-07-13 00:00:00
22.76,-141.69,0,2005-07-14 00:00:00
23.52,-141.63,0,2005-07-14 00:00:00
41.13,-61.57,0.000945,2005-07-14 00:00:00
42.04,-60.66,0,2005-07-14 00:00:00
21.42,-142.07,0,2005-07-15 00:00:00
22.11,-141.71,0,2005-07-15 00:00:00
21.15,-142.77,0,2005-07-16 00:00:00
43.87,-58.92,0,2005-07-16 00:00:00
19.24,-143.41,0,2005-07-17 00:00:00
19.51,-144.23,0,2005-07-17 00:00:00
19.8,-143.03,0,2005-07-17 00:00:00
19.73,-146.63,0,2005-07-19 00:00:00
44.18,-61.41,0,2005-07-19 00:00:00
44.67,-61.57,0,2005-07-19 00:00:00
20.14,-148.94,0,2005-07-20 00:00:00
20.15,-147.77,0,2005-07-20 00:00:00
20.35,-154.67,0,2005-07-20 00:00:00
44.08,-61.99,0.00054,2005-07-20 00:00:00
20.6,-154.81,0,2005-07-22 00:00:00
20.61,-155,0,2005-07-23 00:00:00
42.6,-65.49,0,2005-07-26 00:00:00
41.41,-71.16,0.022259,2005-07-31 00:00:00
41.36,-71.23,0.002186,2005-08-01 00:00:00
41.38,-71.2,0,2005-08-01 00:00:00
40.99,-70.38,0.000675,2005-08-08 00:00:00
41.25,-71.02,0.0018,2005-08-08 00:00:00
40.29,-69.05,0.001188,2005-08-09 00:00:00
40.49,-69.52,0.000771,2005-08-09 00:00:00
40.08,-68.51,0.0045,2005-08-10 00:00:00
40.82,-68.47,0.0027,2005-08-10 00:00:00
41.83,-69.33,0.00054,2005-08-11 00:00:00
42.42,-70.09,0,2005-08-11 00:00:00
42.51,-70.28,0.00135,2005-08-11 00:00:00
20.27,-156.47,0,2005-08-20 00:00:00
40.48,-70.94,0,2005-08-20 00:00:00
40.66,-70.96,0,2005-08-20 00:00:00
19.24,-156.55,0,2005-08-21 00:00:00
19.95,-156.16,0,2005-08-21 00:00:00
40.27,-70.24,0,2005-08-21 00:00:00
40.36,-69.22,0,2005-08-21 00:00:00
41.27,-69.05,0,2005-08-22 00:00:00
41.79,-69.43,0,2005-08-22 00:00:00
16.88,-159.15,0,2005-08-23 00:00:00
16.28,-160.37,0,2005-08-24 00:00:00
40.38,-69.82,0.00054,2005-09-02 00:00:00
40.66,-69.97,0,2005-09-02 00:00:00
39.91,-69.09,0.00162,2005-09-03 00:00:00
39.93,-68.49,0.007199,2005-09-03 00:00:00
40.33,-68.47,0.000337,2005-09-03 00:00:00
41.32,-68.63,0.0054,2005-09-04 00:00:00
42.09,-68.54,0,2005-09-04 00:00:00
15.25,-157.55,0,2005-09-05 00:00:00
15.94,-162.49,0,2005-09-05 00:00:00
42.56,-69.49,0.00108,2005-09-05 00:00:00
42.71,-69.81,0,2005-09-05 00:00:00
42.87,-69.59,0.0027,2005-09-06 00:00:00
14.12,-157.12,0,2005-09-07 00:00:00
43.19,-69.91,0.00054,2005-09-07 00:00:00
39.01,-64.7,0.00216,2005-10-17 00:00:00
38.17,-62.73,0,2005-10-18 00:00:00
37.48,-61.3,0.007675,2005-10-19 00:00:00
36.69,-60.33,0.007008,2005-10-20 00:00:00
36.7,-60.33,0.003635,2005-10-20 00:00:00
36.72,-60.33,0.002886,2005-10-20 00:00:00
36.74,-60.34,0,2005-10-20 00:00:00
37.2,-60.93,0.00351,2005-10-20 00:00:00
5.79,-147.72,0,2005-10-21 00:00:00
6.42,-148.97,0,2005-10-21 00:00:00
6.84,-149.44,0,2005-10-21 00:00:00
34.93,-59.11,0.017852,2005-10-21 00:00:00
35.92,-59.23,0.0091,2005-10-21 00:00:00
5.28,-146.64,0,2005-10-22 00:00:00
33.42,-58.63,0.008716,2005-10-22 00:00:00
33.43,-58.62,0,2005-10-22 00:00:00
33.44,-58.61,0,2005-10-22 00:00:00
33.66,-58.72,0.022701,2005-10-22 00:00:00
3.48,-143.62,0,2005-10-23 00:00:00
4.41,-145.74,0,2005-10-23 00:00:00
31.94,-57.7,0.004529,2005-10-23 00:00:00
32.49,-58.12,0.025218,2005-10-23 00:00:00
32.79,-58.4,0.019322,2005-10-23 00:00:00
32.8,-58.43,0.005563,2005-10-23 00:00:00
32.8,-58.42,0.011733,2005-10-23 00:00:00
33.03,-58.53,0.006253,2005-10-23 00:00:00
2.19,-135.73,0,2005-10-24 00:00:00
31.24,-57.41,0.002936,2005-10-24 00:00:00
30.11,-56.56,0.035735,2005-10-25 00:00:00
30.14,-56.58,0.023407,2005-10-25 00:00:00
30.19,-56.62,0.009021,2005-10-25 00:00:00
30.21,-56.66,0.062886,2005-10-25 00:00:00
30.5,-56.97,0.024717,2005-10-25 00:00:00
29.6,-55.84,0.001427,2005-10-26 00:00:00
26.51,-55.72,0.036337,2005-10-27 00:00:00
27.59,-55.51,0.362438,2005-10-27 00:00:00
39.9,-157.2,0,2005-10-27 00:00:00
40.16,-157.42,0,2005-10-27 00:00:00
23.68,-56.61,0.004108,2005-10-28 00:00:00
24.32,-56.42,0.001755,2005-10-28 00:00:00
24.33,-56.42,0.016064,2005-10-28 00:00:00
24.34,-56.42,0.001429,2005-10-28 00:00:00
24.36,-56.41,0.000462,2005-10-28 00:00:00
24.75,-56.32,0.002633,2005-10-28 00:00:00
25.48,-56.1,0.006032,2005-10-28 00:00:00
25.49,-56.09,0.018992,2005-10-28 00:00:00
25.51,-56.08,0.032286,2005-10-28 00:00:00
25.67,-56,0.002796,2005-10-28 00:00:00
33.1,-156.49,0,2005-10-28 00:00:00
33.26,-156.98,0,2005-10-28 00:00:00
23.28,-56.77,0.000818,2005-10-29 00:00:00
23.3,-56.76,0.000818,2005-10-29 00:00:00
23.31,-56.75,0,2005-10-29 00:00:00
33.38,-156.38,0,2005-10-29 00:00:00
20.7,-57.72,0.001127,2005-10-30 00:00:00
21.72,-57.32,0.001978,2005-10-30 00:00:00
32.35,-155.1,0,2005-10-30 00:00:00
33.02,-152.9,0,2005-10-30 00:00:00
17.81,-58.63,0,2005-10-31 00:00:00
18.73,-58.33,0.001908,2005-10-31 00:00:00
19.93,-58.03,0,2005-10-31 00:00:00
16.64,-59.07,0.001404,2005-11-01 00:00:00
16.66,-59.06,0.000448,2005-11-01 00:00:00
16.68,-59.05,0.001076,2005-11-01 00:00:00
14.35,-59.76,0.00108,2005-11-02 00:00:00
14.36,-59.76,0,2005-11-02 00:00:00
14.37,-59.76,0,2005-11-02 00:00:00
14.74,-59.66,0.00206,2005-11-02 00:00:00
15.4,-59.36,0,2005-11-02 00:00:00
12.6,-60.01,0,2005-11-03 00:00:00
13.33,-59.86,0,2005-11-03 00:00:00
13.35,-59.86,0.001075,2005-11-03 00:00:00
13.37,-59.86,0,2005-11-03 00:00:00
13.79,-59.82,0.001075,2005-11-03 00:00:00
11.68,-60.09,0,2005-11-04 00:00:00
11.58,-62.25,0,2005-11-05 00:00:00
33.56,-152.27,0,2005-11-05 00:00:00
32.76,-150.21,0,2005-11-06 00:00:00
33.35,-150.87,0,2005-11-06 00:00:00
32.84,-147.81,0,2005-11-08 00:00:00
33.06,-148.13,0,2005-11-08 00:00:00
33.08,-147.02,0,2005-11-09 00:00:00
13.26,-61.42,0,2005-11-10 00:00:00
31.72,-144.77,0,2005-11-10 00:00:00
32.37,-146.51,0,2005-11-10 00:00:00
13.92,-61.39,0,2005-11-11 00:00:00
31.54,-143.82,0,2005-11-11 00:00:00
29.98,-140,0,2005-11-12 00:00:00
14.6,-61.44,0,2005-11-13 00:00:00
29.37,-139.91,0,2005-11-13 00:00:00
28.54,-140.09,0,2005-11-14 00:00:00
28.72,-140.03,0,2005-11-14 00:00:00
17.5,-62.31,0.00067,2005-11-17 00:00:00
28.41,-140.21,0,2005-11-29 00:00:00
28.04,-140.48,0,2005-11-30 00:00:00
26.6,-142.77,0,2005-12-01 00:00:00
25.68,-143.09,0,2005-12-02 00:00:00
23.35,-144.31,0,2005-12-03 00:00:00
22.99,-148.78,0,2005-12-04 00:00:00
23.15,-144.69,0,2005-12-04 00:00:00
23.65,-149.74,0,2005-12-05 00:00:00
24.21,-149.32,0,2005-12-05 00:00:00
24.52,-148.47,0,2005-12-06 00:00:00
26.14,-143.12,0,2005-12-09 00:00:00
25.69,-141.14,0,2005-12-10 00:00:00
24.73,-139.58,0,2005-12-11 00:00:00
25.35,-141.11,0,2005-12-11 00:00:00
23.52,-141.63,0,2005-12-12 00:00:00
24.03,-138.44,0,2005-12-12 00:00:00
22.11,-141.71,0,2005-12-13 00:00:00
22.76,-141.69,0,2005-12-13 00:00:00
21.42,-142.07,0,2005-12-14 00:00:00
19.8,-143.03,0,2005-12-15 00:00:00
21.15,-142.77,0,2005-12-15 00:00:00
19.24,-143.41,0,2005-12-16 00:00:00
19.51,-144.23,0,2005-12-18 00:00:00
19.73,-146.63,0,2005-12-19 00:00:00
20.15,-147.77,0,2005-12-20 00:00:00
20.14,-148.94,0,2005-12-21 00:00:00
20.35,-154.67,0,2005-12-21 00:00:00
20.6,-154.81,0,2005-12-22 00:00:00
20.61,-155,0,2005-12-23 00:00:00
20.27,-156.47,0,2005-12-24 00:00:00
19.24,-156.55,0,2005-12-25 00:00:00
19.95,-156.16,0,2005-12-25 00:00:00
24.24,-80.13,0.001594,2006-02-10 00:00:00
25.61,-79.94,0.00079,2006-02-11 00:00:00
16.88,-159.15,0,2006-02-12 00:00:00
16.28,-160.37,0,2006-02-13 00:00:00
27.53,-76,0.0045,2006-02-13 00:00:00
26.79,-74.44,0.003085,2006-02-14 00:00:00
25.52,-72.54,0.011339,2006-02-15 00:00:00
26.13,-73.02,0.0054,2006-02-15 00:00:00
15.94,-162.49,0,2006-02-16 00:00:00
24.1,-71.87,0.002224,2006-02-16 00:00:00
15.25,-157.55,0,2006-02-17 00:00:00
23.16,-71.29,0.016199,2006-02-17 00:00:00
21.62,-69.46,0.00216,2006-02-18 00:00:00
14.12,-157.12,0,2006-02-19 00:00:00
21.81,-71.18,0.00108,2006-02-20 00:00:00
19.05,-74,0.006173,2006-02-24 00:00:00
18.02,-75.41,0.001543,2006-02-25 00:00:00
17.2,-79.51,0.014579,2006-02-27 00:00:00
17.37,-79.04,0.007777,2006-02-27 00:00:00
17.09,-80.34,0,2006-02-28 00:00:00
16.75,-83.7,0.003695,2006-03-01 00:00:00
16.15,-85.29,0,2006-03-02 00:00:00
17.04,-86.24,0.011574,2006-03-08 00:00:00
6.42,-148.97,0,2006-03-09 00:00:00
6.84,-149.44,0,2006-03-09 00:00:00
24.32,-83.94,0.022771,2006-03-12 00:00:00
24.29,-81.95,0.004307,2006-03-16 00:00:00
5.79,-147.72,0,2006-03-25 00:00:00
24.85,-79.86,0.00054,2006-03-26 00:00:00
24.88,-79.83,0.00108,2006-03-26 00:00:00
25.27,-79.38,0.00378,2006-03-26 00:00:00
25.39,-79.85,0,2006-03-27 00:00:00
25.41,-79.82,0,2006-03-27 00:00:00
26.05,-79.93,0,2006-03-27 00:00:00
26.34,-79.09,0.0018,2006-03-28 00:00:00
26.51,-79.64,0.000771,2006-03-28 00:00:00
5.28,-146.64,0,2006-03-29 00:00:00
25.93,-77.79,0.00054,2006-03-29 00:00:00
25.94,-77.8,0.00054,2006-03-29 00:00:00
3.48,-143.62,0,2006-03-30 00:00:00
4.41,-145.74,0,2006-03-30 00:00:00
25.91,-76.73,0.00162,2006-03-30 00:00:00
2.19,-135.73,0,2006-03-31 00:00:00
25.36,-76.07,0.008998,2006-03-31 00:00:00
22.86,-74.48,0.012959,2006-04-02 00:00:00
40.16,-157.42,0,2006-04-02 00:00:00
20.79,-73.86,0.00432,2006-04-03 00:00:00
20.81,-73.86,0.00054,2006-04-03 00:00:00
18.73,-75.37,0,2006-04-04 00:00:00
39.9,-157.2,0,2006-04-04 00:00:00
33.1,-156.49,0,2006-04-05 00:00:00
33.26,-156.98,0,2006-04-05 00:00:00
18.4,-76.38,0,2006-04-08 00:00:00
24.29,-81.95,0.00324,2006-04-08 00:00:00
17.88,-76.13,0.0048595,2006-04-09 00:00:00
18.38,-76.12,0.00108,2006-04-09 00:00:00
18.43,-76.23,0,2006-04-09 00:00:00
17.27,-76.75,0.008099,2006-04-10 00:00:00
16.95,-77.34,0.011879,2006-04-11 00:00:00
17.11,-77.35,0.0027,2006-04-11 00:00:00
17.11,-77.03,0.000675,2006-04-11 00:00:00
33.38,-156.38,0,2006-04-11 00:00:00
16.73,-77.93,0.00324,2006-04-12 00:00:00
16.73,-77.91,0.00108,2006-04-12 00:00:00
16.76,-78.27,0.00054,2006-04-12 00:00:00
16.67,-79.33,0,2006-04-13 00:00:00
32.35,-155.1,0,2006-04-13 00:00:00
16.63,-81.39,0.003287,2006-04-14 00:00:00
16.64,-81.41,0,2006-04-14 00:00:00
16.68,-82.41,0.004909,2006-04-14 00:00:00
33.02,-152.9,0,2006-04-14 00:00:00
16.41,-83.37,0,2006-04-15 00:00:00
16.42,-83.38,0,2006-04-15 00:00:00
33.56,-152.27,0,2006-04-15 00:00:00
16.18,-85.55,0.0054,2006-04-16 00:00:00
16.38,-84.74,0,2006-04-16 00:00:00
16.39,-84.75,0,2006-04-16 00:00:00
33.35,-150.87,0,2006-04-16 00:00:00
32.76,-150.21,0,2006-04-17 00:00:00
24.17,-83.48,0.000775,2006-04-26 00:00:00
33.06,-148.13,0,2006-04-27 00:00:00
23.96,-81.98,0,2006-04-28 00:00:00
32.84,-147.81,0,2006-04-28 00:00:00
24.27,-82.29,0.00054,2006-05-07 00:00:00
32.37,-146.51,0,2006-05-10 00:00:00
33.08,-147.02,0,2006-05-10 00:00:00
31.54,-143.82,0,2006-05-11 00:00:00
31.72,-144.77,0,2006-05-11 00:00:00
29.98,-140,0,2006-05-12 00:00:00
29.37,-139.91,0,2006-05-13 00:00:00
24.09,-81.86,0,2006-05-14 00:00:00
28.72,-140.03,0,2006-05-14 00:00:00
28.54,-140.09,0,2006-05-15 00:00:00
28.04,-140.48,0,2006-05-17 00:00:00
28.41,-140.21,0,2006-05-17 00:00:00
25.68,-143.09,0,2006-05-19 00:00:00
26.6,-142.77,0,2006-05-19 00:00:00
23.35,-144.31,0,2006-05-22 00:00:00
23.15,-144.69,0,2006-05-23 00:00:00
22.99,-148.78,0,2006-05-24 00:00:00
23.65,-149.74,0,2006-05-25 00:00:00
24.21,-149.32,0,2006-05-27 00:00:00
24.52,-148.47,0,2006-05-27 00:00:00
37.25,-74.35,0.00216,2006-06-03 00:00:00
37.56,-73.79,0,2006-06-03 00:00:00
37.97,-73.12,0,2006-06-04 00:00:00
38.38,-72.59,0,2006-06-04 00:00:00
26.14,-143.12,0,2006-06-05 00:00:00
39,-73.45,0.00108,2006-06-05 00:00:00
25.35,-141.11,0,2006-06-06 00:00:00
25.69,-141.14,0,2006-06-06 00:00:00
24.73,-139.58,0,2006-06-07 00:00:00
41.1,-71.06,0.006171,2006-06-21 00:00:00
40.69,-70.42,0.011339,2006-06-22 00:00:00
40.92,-70.63,0.011879,2006-06-22 00:00:00
39.93,-70.85,0,2006-06-25 00:00:00
40.7,-70.26,0,2006-07-05 00:00:00
41.55,-70.32,0,2006-07-05 00:00:00
40.02,-68.95,0,2006-07-06 00:00:00
40.42,-68.56,0,2006-07-07 00:00:00
40.95,-68.43,0,2006-07-07 00:00:00
41.07,-68.78,0.00162,2006-07-07 00:00:00
41.84,-69.26,0,2006-07-08 00:00:00
24.03,-138.44,0,2006-07-09 00:00:00
42.19,-69.81,0,2006-07-09 00:00:00
42.74,-70.3,0,2006-07-09 00:00:00
23.52,-141.63,0,2006-07-10 00:00:00
22.76,-141.69,0,2006-07-11 00:00:00
22.11,-141.71,0,2006-07-13 00:00:00
21.15,-142.77,0,2006-07-14 00:00:00
21.42,-142.07,0,2006-07-14 00:00:00
43.03,-69.85,0.00054,2006-07-14 00:00:00
42.69,-69.17,0,2006-07-15 00:00:00
42.83,-69.3,0.00054,2006-07-15 00:00:00
19.8,-143.03,0,2006-07-16 00:00:00
42.56,-69.66,0.00054,2006-07-16 00:00:00
42.6,-69.42,0.002314,2006-07-16 00:00:00
42.35,-70.24,0.001473,2006-07-17 00:00:00
42.41,-70.32,0,2006-07-17 00:00:00
19.24,-143.41,0,2006-07-20 00:00:00
19.51,-144.23,0,2006-07-24 00:00:00
40.71,-70.31,0.000318,2006-07-28 00:00:00
40.82,-70.34,0,2006-07-28 00:00:00
40.85,-68.65,0,2006-07-29 00:00:00
40.94,-68.55,0.00054,2006-07-29 00:00:00
42.17,-69.48,0,2006-07-29 00:00:00
42.37,-69.4,0,2006-07-30 00:00:00
41.29,-70.98,0,2006-08-02 00:00:00
41.06,-70.63,0.00054,2006-08-08 00:00:00
40.76,-70.08,0.00054,2006-08-09 00:00:00
40.94,-70.49,0,2006-08-09 00:00:00
41.01,-69,0,2006-08-09 00:00:00
41.71,-69.39,0,2006-08-10 00:00:00
42.38,-70.01,0,2006-08-11 00:00:00
42.44,-69.99,0,2006-08-11 00:00:00
42.41,-70.4,0,2006-08-12 00:00:00
19.73,-146.63,0,2006-08-19 00:00:00
20.15,-147.77,0,2006-08-20 00:00:00
42.08,-70.27,0.00054,2006-08-20 00:00:00
20.14,-148.94,0,2006-08-21 00:00:00
20.35,-154.67,0,2006-08-21 00:00:00
20.6,-154.81,0,2006-08-22 00:00:00
40.15,-70.12,0,2006-09-01 00:00:00
40.78,-70.55,0,2006-09-01 00:00:00
41.88,-70.44,0,2006-09-04 00:00:00
42.1,-70.4,0.00108,2006-09-04 00:00:00
42.93,-69.65,0,2006-09-04 00:00:00
43.2,-69.34,0,2006-09-05 00:00:00
43.46,-68.68,0,2006-09-06 00:00:00
43.75,-68.43,0,2006-09-06 00:00:00
20.61,-155,0,2006-10-14 00:00:00
40.34,-70.84,0.00237,2006-10-14 00:00:00
39.88,-69.7,0,2006-10-15 00:00:00
40.03,-69.14,0,2006-10-15 00:00:00
39.64,-68.21,0,2006-10-16 00:00:00
39.78,-68.61,0.00054,2006-10-16 00:00:00
20.27,-156.47,0,2006-10-17 00:00:00
39.39,-65.4,0.006479,2006-10-17 00:00:00
39.44,-66.63,0.00054,2006-10-17 00:00:00
19.95,-156.16,0,2006-10-18 00:00:00
39.86,-64.56,0,2006-10-18 00:00:00
40.36,-63.27,0.001296,2006-10-18 00:00:00
19.24,-156.55,0,2006-10-19 00:00:00
38.55,-60.4,0.014543,2006-10-19 00:00:00
16.88,-159.15,0,2006-10-20 00:00:00
35.89,-58.15,0.00162,2006-10-21 00:00:00
34.94,-58.23,0.00054,2006-10-22 00:00:00
16.28,-160.37,0,2006-10-23 00:00:00
15.25,-157.55,0,2006-10-24 00:00:00
15.94,-162.49,0,2006-10-24 00:00:00
29.79,-59.45,0.010259,2006-10-25 00:00:00
14.12,-157.12,0,2006-10-26 00:00:00
27.6,-59.09,0.00216,2006-10-26 00:00:00
28.63,-59.3,0.00486,2006-10-26 00:00:00
25.49,-59.5,0.008639,2006-10-27 00:00:00
26.01,-59.34,0.027769,2006-10-27 00:00:00
26.76,-59.14,0.016799,2006-10-27 00:00:00
23.84,-59.53,0.005165,2006-10-28 00:00:00
21.32,-60.14,0.003085,2006-10-29 00:00:00
21.96,-60,0.071247,2006-10-29 00:00:00
22.86,-59.8,0.00216,2006-10-29 00:00:00
19.16,-60.71,0.0009,2006-10-30 00:00:00
20.03,-60.45,0,2006-10-30 00:00:00
18.13,-61.15,0.00054,2006-10-31 00:00:00
16.11,-60.69,0.0054,2006-11-06 00:00:00
14.62,-60.27,0,2006-11-07 00:00:00
15.4,-60.42,0.00162,2006-11-07 00:00:00
12.72,-60.34,0,2006-11-08 00:00:00
13.75,-59.89,0,2006-11-08 00:00:00
11.28,-60.14,0.0006,2006-11-09 00:00:00
6.84,-149.44,0,2006-11-11 00:00:00
5.79,-147.72,0,2006-11-12 00:00:00
6.42,-148.97,0,2006-11-12 00:00:00
4.41,-145.74,0,2006-11-13 00:00:00
5.28,-146.64,0,2006-11-13 00:00:00
3.48,-143.62,0,2006-11-14 00:00:00
14.24,-61.73,0.003375,2006-11-14 00:00:00
14.96,-62.06,0,2006-11-14 00:00:00
2.19,-135.73,0,2006-11-16 00:00:00
17.91,-63.18,0.00216,2006-11-27 00:00:00
17.83,-62.99,0.00324,2006-11-29 00:00:00
17.6,-62.73,0.002024,2006-11-30 00:00:00
17.6,-62.71,0,2006-11-30 00:00:00
39.9,-157.2,0,2006-11-30 00:00:00
40.16,-157.42,0,2006-11-30 00:00:00
33.26,-156.98,0,2006-12-01 00:00:00
33.1,-156.49,0,2006-12-02 00:00:00
33.38,-156.38,0,2006-12-02 00:00:00
32.35,-155.1,0,2006-12-03 00:00:00
17,-62.61,0.00054,2006-12-05 00:00:00
33.02,-152.9,0,2006-12-05 00:00:00
33.56,-152.27,0,2006-12-05 00:00:00
17,-65.25,0.0027,2006-12-06 00:00:00
17.38,-66.73,0.0006,2006-12-07 00:00:00
17.4,-66.73,0,2006-12-07 00:00:00
18.07,-67.54,0.00108,2006-12-07 00:00:00
33.35,-150.87,0,2006-12-07 00:00:00
18.7,-67.76,0.000432,2006-12-08 00:00:00
19.18,-68.49,0.00378,2006-12-08 00:00:00
19.35,-68.92,0.00045,2006-12-09 00:00:00
32.76,-150.21,0,2006-12-09 00:00:00
32.84,-147.81,0,2006-12-11 00:00:00
33.06,-148.13,0,2006-12-11 00:00:00
19.18,-69.09,0.0027,2006-12-12 00:00:00
19.77,-69.48,0.00054,2006-12-13 00:00:00
20.12,-69.95,0.00378,2006-12-13 00:00:00
20.63,-70.57,0.000491,2006-12-13 00:00:00
32.37,-146.51,0,2006-12-13 00:00:00
33.08,-147.02,0,2006-12-13 00:00:00
20.27,-70.46,0,2006-12-14 00:00:00
20.07,-72.4,0.00045,2006-12-15 00:00:00
20.4,-72.23,0.013499,2006-12-15 00:00:00
31.72,-144.77,0,2006-12-15 00:00:00
19.95,-73.58,0,2006-12-16 00:00:00
19.98,-73,0.0027,2006-12-16 00:00:00
19.31,-74.63,0.004723,2006-12-17 00:00:00
31.54,-143.82,0,2006-12-17 00:00:00
18.48,-75.82,0,2006-12-18 00:00:00
18.57,-75.24,0.00054,2006-12-18 00:00:00
29.37,-139.91,0,2006-12-19 00:00:00
29.98,-140,0,2006-12-19 00:00:00
28.72,-140.03,0,2006-12-20 00:00:00
28.41,-140.21,0,2006-12-21 00:00:00
28.54,-140.09,0,2006-12-21 00:00:00
28.04,-140.48,0,2006-12-22 00:00:00
26.6,-142.77,0,2006-12-23 00:00:00
19.28,-80.55,0,2006-12-25 00:00:00
24.2,-81.92,0.010028,2007-01-01 00:00:00
24.36,-82.39,0.00216,2007-01-31 00:00:00
24.39,-83.21,0.00324,2007-01-31 00:00:00
24.64,-84.35,0.008722,2007-01-31 00:00:00
24.94,-85.12,0,2007-02-01 00:00:00
25.08,-84.15,0,2007-02-02 00:00:00
25.3,-84.57,0,2007-02-02 00:00:00
25.07,-83.89,0.00045,2007-02-03 00:00:00
25.11,-83.88,0.00108,2007-02-03 00:00:00
24.83,-83.67,0,2007-02-04 00:00:00
24.37,-81.67,0,2007-02-14 00:00:00
25.68,-143.09,0,2007-02-14 00:00:00
24.33,-81.14,0.00315,2007-02-15 00:00:00
24.59,-80.45,0,2007-02-15 00:00:00
23.15,-144.69,0,2007-02-16 00:00:00
23.35,-144.31,0,2007-02-16 00:00:00
25.12,-79.95,0.00045,2007-02-16 00:00:00
25.89,-79.64,0,2007-02-16 00:00:00
25.98,-77.63,0.011257,2007-02-17 00:00:00
26.16,-78.04,0,2007-02-17 00:00:00
22.99,-148.78,0,2007-02-18 00:00:00
23.65,-149.74,0,2007-02-18 00:00:00
25.63,-76.98,0.0054,2007-02-18 00:00:00
24.21,-149.32,0,2007-02-19 00:00:00
24.52,-148.47,0,2007-02-19 00:00:00
24.62,-71.25,0,2007-02-20 00:00:00
25.31,-71.56,0,2007-02-20 00:00:00
22.91,-70.46,0.00144,2007-02-21 00:00:00
23.79,-70.92,0.006075,2007-02-21 00:00:00
26.14,-143.12,0,2007-02-21 00:00:00
21.03,-69.39,0.00135,2007-02-22 00:00:00
21.54,-69.53,0.008999,2007-02-22 00:00:00
22.18,-70.23,0,2007-02-22 00:00:00
25.69,-141.14,0,2007-02-22 00:00:00
20.55,-69.09,0.0018,2007-02-23 00:00:00
25.35,-141.11,0,2007-02-23 00:00:00
24.73,-139.58,0,2007-02-24 00:00:00
39.9,-157.2,0,2007-02-24 00:00:00
24.03,-138.44,0,2007-02-27 00:00:00
22.76,-141.69,0,2007-02-28 00:00:00
23.52,-141.63,0,2007-02-28 00:00:00
21.42,-142.07,0,2007-03-01 00:00:00
22.11,-141.71,0,2007-03-01 00:00:00
19.8,-143.03,0,2007-03-02 00:00:00
20.03,-69.18,0,2007-03-02 00:00:00
21.15,-142.77,0,2007-03-02 00:00:00
20.11,-70.09,0,2007-03-03 00:00:00
19.24,-143.41,0,2007-03-04 00:00:00
19.51,-144.23,0,2007-03-04 00:00:00
20.67,-70.06,0.0018,2007-03-04 00:00:00
20.33,-71.01,0,2007-03-05 00:00:00
19.73,-146.63,0,2007-03-06 00:00:00
20.61,-73.42,0.002945,2007-03-06 00:00:00
20.73,-72.41,0,2007-03-06 00:00:00
20.14,-148.94,0,2007-03-07 00:00:00
20.15,-147.77,0,2007-03-07 00:00:00
18.68,-75.12,0,2007-03-08 00:00:00
18.7,-75.56,0.043243,2007-03-08 00:00:00
18.92,-75.96,0.005405,2007-03-08 00:00:00
20.35,-154.67,0,2007-03-09 00:00:00
20.6,-154.81,0,2007-03-11 00:00:00
20.27,-156.47,0,2007-03-12 00:00:00
20.61,-155,0,2007-03-12 00:00:00
18.74,-77.39,0,2007-03-13 00:00:00
18.86,-79.4,0,2007-03-13 00:00:00
19.95,-156.16,0,2007-03-13 00:00:00
19.24,-156.55,0,2007-03-14 00:00:00
19.77,-81.06,0,2007-03-15 00:00:00
19.98,-81.3,0,2007-03-15 00:00:00
20.17,-81.79,0.00054,2007-03-16 00:00:00
16.88,-159.15,0,2007-03-29 00:00:00
24.44,-80.23,0,2007-03-30 00:00:00
16.28,-160.37,0,2007-03-31 00:00:00
25.31,-79.98,0,2007-03-31 00:00:00
15.94,-162.49,0,2007-04-02 00:00:00
26.92,-79.3,0.003085,2007-04-02 00:00:00
27.48,-79.4,0.00162,2007-04-02 00:00:00
27.82,-78.56,0.009906,2007-04-02 00:00:00
15.25,-157.55,0,2007-04-03 00:00:00
28.03,-77.98,0.019978,2007-04-03 00:00:00
28.5,-77.39,0.00054,2007-04-04 00:00:00
28.59,-75.97,0.006479,2007-04-04 00:00:00
